model,accent,speaker,utt_id,text,synth,ref,evaluable,f0_rmse,mcd,wer,ppg_kl,aid_pred,aid_correct,cs_accent,speaker_sim,utmos
xtts,Indian,SVBI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/SVBI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0023.wav,True,84.53530911633894,8.64269629823383,0.0,0.2843438684940338,English,False,0.3808916097961427,0.394175302153833,3.310944080352783
xtts,Indian,SVBI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/SVBI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0268.wav,True,93.5536748414292,10.050466127588107,0.0,0.5341910123825073,Canadian,False,0.27711035976804,0.3612071401303254,3.1857447624206543
xtts,Indian,SVBI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/SVBI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0319.wav,True,74.48111101102002,9.43832119025021,0.0,0.6068664789199829,Indian,True,0.5338271972669891,0.4759075721399688,2.24468731880188
xtts,Indian,SVBI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/SVBI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0323.wav,True,82.00020935804957,10.007858253143231,0.0833333333333333,0.3219930827617645,English,False,0.361809232000827,0.4025452860550195,2.9752979278564453
xtts,Indian,SVBI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/SVBI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0344.wav,True,459.8407925601749,10.076625275148777,0.0,0.3017996251583099,English,False,0.2103014539556195,0.3192869012278716,3.5457537174224854
xtts,Indian,TNI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0525.wav,True,455.7414495272558,9.758116857221571,0.0,0.4549500942230224,English,False,0.5013801972875652,0.3409783106050688,3.4329323768615723
xtts,Indian,TNI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0027.wav,True,106.92148235892776,8.878593104190369,0.0,0.2875361740589142,hongkong,False,0.3187608784017564,0.1980269284709739,2.7131755352020264
xtts,Indian,TNI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0002.wav,True,81.36172897440191,9.607505064165972,0.375,0.4014143049716949,hongkong,False,0.1569985869053555,0.1805720257840856,2.82011342048645
xtts,Indian,TNI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_b0362.wav,True,101.50255251022,8.517436005568218,0.0,0.5432051420211792,English,False,0.6642370353536058,0.2872823291580151,3.418944835662842
xtts,Indian,TNI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0007.wav,True,440.9499894589903,8.816936258293032,0.1818181818181818,0.3104036152362823,English,False,0.1968105468631126,0.2538604602261451,3.1424734592437744
xtts,Indian,TNI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0023.wav,True,95.62459896355466,8.520216678080585,0.0,0.2803046405315399,English,False,0.2424933655772259,0.2753860086394722,3.074235200881958
xtts,Indian,TNI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0268.wav,True,518.9271785777527,10.874705783355047,0.0769230769230769,0.8341487646102905,English,False,0.2433769784290676,0.2135212362415695,3.2858798503875732
xtts,Indian,TNI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0319.wav,True,519.8012643601204,8.219639135728682,0.0,0.5347558259963989,English,False,0.2751400140172461,0.2042041829734989,3.3247263431549072
xtts,Indian,TNI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0323.wav,True,669.3822787728514,10.030516167887704,0.0833333333333333,0.4246142208576202,Indian,True,0.553714184978266,0.3807388208341119,2.898357391357422
xtts,Indian,TNI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Indian/TNI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0344.wav,True,399.4094625590709,8.5736457025642,0.0,0.483790248632431,hongkong,False,0.0923300930606974,-0.0266290611941924,3.6010284423828125
xtts,Korean,HJK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0525.wav,True,154.57323628459778,9.059254287026256,0.0,0.4437774121761322,American,False,0.770383295025417,0.4192676819583453,2.1795990467071533
xtts,Korean,HJK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0027.wav,True,61.36700327463531,8.727316950632524,0.0833333333333333,0.2396719306707382,Canadian,False,0.7846111550567091,0.5162273920616762,3.1776578426361084
xtts,Korean,HJK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0002.wav,True,53.356280374171845,13.532461901989285,0.375,0.2991840541362762,filipino,False,0.8420367716107234,0.5005099691819977,2.612535238265991
xtts,Korean,HJK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_b0362.wav,True,79.70268493351718,9.370968319166016,0.0,0.2725183367729187,American,False,0.6099370268735695,0.3634416674757255,3.121157169342041
xtts,Korean,HJK,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0007.wav,True,95.45539190415296,9.536736205106385,0.0,0.1958101391792297,American,False,0.6918068621840325,0.446171365060301,2.100949764251709
xtts,Korean,HJK,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0023.wav,True,82.58421799123913,10.097322989919194,0.1538461538461538,0.2893262207508087,filipino,False,0.6389651113004566,0.5577986607966745,2.684008836746216
xtts,Korean,HJK,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0268.wav,True,146.92561699533758,8.738048900601317,0.0,0.2173986136913299,American,False,0.8234673027890117,0.3925515474488945,2.3075850009918213
xtts,Korean,HJK,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0319.wav,True,385.6227745380505,8.899443080791615,0.1111111111111111,0.3398507535457611,Canadian,False,0.7998407019955031,0.4403242888682813,2.2494616508483887
xtts,Korean,HJK,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0323.wav,True,78.69470848066675,10.4000747009228,0.0833333333333333,0.4106952548027038,American,False,0.843839071700134,0.4361474121294438,2.9606876373291016
xtts,Korean,HJK,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HJK/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0344.wav,True,59.421817381769785,8.911788812824847,0.0,0.2184866964817047,Canadian,False,0.4417767166496009,0.4916709890768053,2.3714277744293213
xtts,Korean,HKK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0525.wav,True,296.89512224862074,10.121047521220644,0.0,0.4295913875102997,filipino,False,0.5653988676892896,0.5294289792341946,3.252174139022827
xtts,Korean,HKK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0027.wav,True,133.20676905210055,9.04536338898534,0.0,0.3814830482006073,Canadian,False,0.5118280032155972,0.6489783577833879,2.9897518157958984
xtts,Korean,HKK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0002.wav,True,133.0482637646866,10.920283336683651,0.25,0.2946963906288147,Canadian,False,0.783811441496656,0.6353967383881451,3.3392887115478516
xtts,Korean,HKK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_b0362.wav,True,177.77535286691605,10.042723433685149,0.0,0.3479773998260498,English,False,0.5645032611774758,0.5483269903010632,2.6727688312530518
xtts,Korean,HKK,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0007.wav,True,178.58203237884055,8.781174720015095,0.0,0.4839348793029785,English,False,0.603724439961831,0.5461519273101251,2.9609241485595703
xtts,Korean,HKK,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0023.wav,True,100.3502270412324,9.525577555930754,0.1538461538461538,0.4229639768600464,Canadian,False,0.6628256934576549,0.5974841119444931,3.4572677612304688
xtts,Korean,HKK,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0268.wav,True,99.736600895724,8.584644205541476,0.0,0.3471305966377258,American,False,0.3667918811182009,0.4951211850147872,3.3746609687805176
xtts,Korean,HKK,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0319.wav,True,153.4499526451702,8.81450315629012,0.0,0.6579394936561584,Scottish,False,0.6708558046290961,0.556454053234947,2.718919515609741
xtts,Korean,HKK,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0323.wav,True,89.24368407032232,9.08556200426836,0.0833333333333333,0.4141432642936706,Australian,False,0.4115368806469757,0.5589257783777236,3.409546375274658
xtts,Korean,HKK,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/HKK/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0344.wav,True,200.7453000612684,10.17828042338047,0.0,0.1851384043693542,English,False,0.3814509242915743,0.4709922005493908,3.081782579421997
xtts,Korean,YDCK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0525.wav,True,292.70495464920054,9.409226300823134,0.0,0.4747332334518432,filipino,False,0.7221245004557234,0.4651436256249683,3.3843421936035156
xtts,Korean,YDCK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0027.wav,True,72.13322983878584,8.674226228264098,0.0,0.3885344862937927,Canadian,False,0.7314204881358825,0.6060632133940647,3.071817636489868
xtts,Korean,YDCK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0002.wav,True,74.04058595257625,7.258374868613203,0.5,0.362427145242691,filipino,False,0.5777848547335467,0.4112688193983591,3.493407726287842
xtts,Korean,YDCK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_b0362.wav,True,80.21423459924826,8.747545015670852,0.0,0.33014976978302,American,False,0.6485880593242941,0.3997190126541249,2.552194118499756
xtts,Korean,YDCK,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0007.wav,True,79.49946294820798,7.621443827765481,0.0,0.2446395307779312,English,False,0.6225725184243472,0.540688543749836,3.416903257369995
xtts,Korean,YDCK,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0023.wav,True,87.32367221328681,8.781818300072288,0.0,0.23233363032341,English,False,0.4918627694428616,0.5805795060532003,3.4778103828430176
xtts,Korean,YDCK,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0268.wav,True,90.81968005732185,10.474600079375202,0.0,0.2565043866634369,Canadian,False,0.3163204401678217,0.4874567176301954,3.322969436645508
xtts,Korean,YDCK,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0319.wav,True,70.69614703418748,7.597928497251637,0.0,0.330318808555603,American,False,0.6641425886390624,0.5526854417250637,3.045149326324463
xtts,Korean,YDCK,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0323.wav,True,98.06542958129742,8.505995872167334,0.0833333333333333,0.4009028673171997,Indian,False,0.6495520259774924,0.6043242975380353,2.9706220626831055
xtts,Korean,YDCK,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YDCK/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YDCK/wav/arctic_a0344.wav,True,90.22037636840544,8.259334580575157,0.0,0.2589829862117767,hongkong,False,0.7021515471449398,0.592091500304706,3.2724437713623047
xtts,Korean,YKWK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YKWK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YKWK/wav/arctic_a0525.wav,True,77.53089036660774,9.233937727700678,0.0833333333333333,0.3153009712696075,Scottish,False,0.4323949680767174,0.5792146765988121,2.9181911945343018
xtts,Korean,YKWK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YKWK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YKWK/wav/arctic_a0027.wav,True,89.08873651577778,9.988898245786942,0.0,0.1835013926029205,Canadian,False,0.6721301914312462,0.6188678022700024,2.794004201889038
xtts,Korean,YKWK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YKWK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YKWK/wav/arctic_a0002.wav,True,247.7439874817014,7.746961949894988,0.5,0.3025335073471069,Australian,False,0.6223033868971121,0.6576018069327635,3.0806386470794678
xtts,Korean,YKWK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/coqui/outputs/xtts/Korean/YKWK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YKWK/wav/arctic_b0362.wav,True,208.9109116273262,8.498204463527129,0.0,0.3758599758148193,English,False,0.6918354395928532,0.5425481815204223,3.0420639514923096
